Dia TEMP PREC UM10 UM2M FOGO
2000060700 292.45875 3.349228000000001e-06 0.19257425 0.19560475 0.0
2000060800 293.15125 3.1783925000000002e-06 0.19182749999999998 0.1941895 0.0
2000060900 292.956 1.0611225e-06 0.1907485 0.192745 0.0
2000061000 292.9185 4.7564e-07 0.1894455 0.19127375 0.0
2000061100 292.848 3.8136975e-06 0.18844775 0.18985849999999999 0.0
2000061200 294.014 3.9745975e-06 0.18831675 0.18855375 0.0
2000061300 294.7155 2.2253875e-07 0.1872925 0.18716625 0.0
2000061400 294.36475 5.500425e-08 0.1857925 0.18572225 0.0
2000061500 293.09975000000003 2.2171425e-07 0.18420950000000003 0.184224 0.0
2000061600 293.18949999999995 0.0 0.18279375 0.18283575 0.0
2000061700 292.914 2.47541e-07 0.18146075 0.18155875 0.0
2000061800 293.68775 0.0 0.18032150000000002 0.18028249999999998 0.0
2000061900 293.96125 0.0 0.1791005 0.179116 0.0
2000062000 294.25649999999996 1.6717725e-07 0.17785025000000004 0.17789424999999998 0.0
2000062100 296.24025 6.443907249999999e-06 0.177209 0.17678425 0.0
2000062200 294.81275 5.7581125e-06 0.1794935 0.17559049999999998 0.0
2000062300 292.33750000000003 2.229005e-06 0.17883325 0.17459125 0.0
2000062400 290.56449999999995 1.118965e-07 0.17752975 0.17348049999999998 0.0
2000062500 290.33725 7.248977499999999e-07 0.176366 0.17239825000000003 0.0
2000062600 291.46675 1.94959e-07 0.1752845 0.17150975000000002 0.0
2000062700 291.94025 5.60745e-08 0.1740645 0.170483 0.0
2000062800 292.60475 2.778175e-08 0.17287200000000003 0.16951149999999998 0.0
2000062900 293.14725 1.2772040000000001e-06 0.171956 0.168457 0.0
2000063000 293.08 3.3304600000000003e-07 0.1710685 0.16751249999999998 0.0
2000070100 293.31275 2.23554e-07 0.17004225 0.166598 0.0
2000070200 293.03875 3.03105e-07 0.16895925 0.16565425 0.0
2000070300 292.50300000000004 4.9864925e-07 0.16807175 0.164766 0.0
2000070400 292.45074999999997 3.0551525000000003e-07 0.16718325 0.163906 0.0
2000070500 292.12600000000003 7.058167499999999e-06 0.1675135 0.163045 0.0
2000070600 292.92400000000004 3.5664435000000005e-06 0.16800874999999998 0.16240675 0.0
2000070700 293.048 1.3265645e-05 0.169051 0.16168475 0.0
2000070800 292.96 1.238423e-05 0.17241475 0.160991 0.0
2000070900 292.024 4.69822e-07 0.172614 0.16035149999999998 0.0
2000071000 292.88775 6.120775e-07 0.17103874999999996 0.15968575000000002 0.0
2000071100 294.22025 4.436e-07 0.1694875 0.15904675000000001 0.0
2000071200 294.81625 1.133208e-06 0.16832399999999997 0.1582695 0.0
2000071300 294.60849999999994 4.7640875e-07 0.16702325 0.15749275 0.0
